Category,ID,Code_Original,Emoji_Code_2nd_Option,Emoji_Name,Emoji_Code_CASI,Emoji_Code_FINAL
animal-mammal,572,U+1F99B,U0001F99B,hippopotamus,\\\\U0001F99B\\,\'\\U0001f99b\
animal-mammal,573,U+1F42D,U0001F42D,mouse_face,\\\\U0001F42D\\,\'\\U0001f42d\
animal-mammal,574,U+1F401,U0001F401,mouse,\\\\U0001F401\\,\'\\U0001f401\
animal-mammal,575,U+1F400,U0001F400,rat,\\\\U0001F400\\,\'\\U0001f400\
animal-mammal,576,U+1F439,U0001F439,hamster,\\\\U0001F439\\,\'\\U0001f439\
animal-mammal,577,U+1F430,U0001F430,rabbit_face,\\\\U0001F430\\,\'\\U0001f430\
animal-mammal,578,U+1F407,U0001F407,rabbit,\\\\U0001F407\\,\'\\U0001f407\
animal-mammal,579,U+1F43F,U0001F43F,chipmunk,\\\\U0001F43F\\,\'\\U0001f43f\
animal-mammal,580,U+1F9AB,U0001F9AB,beaver,\\\\U0001F9AB\\,\'\\U0001f9ab\
animal-mammal,581,U+1F994,U0001F994,hedgehog,\\\\U0001F994\\,\'\\U0001f994\
animal-mammal,582,U+1F987,U0001F987,bat,\\\\U0001F987\\,\'\\U0001f987\
animal-mammal,583,U+1F43B,U0001F43B,bear,\\\\U0001F43B\\,\'\\U0001f43b\
animal-mammal,584,U+1F43B U+200D U+2744 U+FE0F,U0001F43B U000200D U0002744 U000FE0F,polar_bear,\\\\U0001F43B \U000200D \U0002744 \U000FE0F\\,\'\\U0001f43b \U000200d \U0002744 \U000fe0f\
animal-mammal,585,U+1F428,U0001F428,koala,\\\\U0001F428\\,\'\\U0001f428\
animal-mammal,586,U+1F43C,U0001F43C,panda,\\\\U0001F43C\\,\'\\U0001f43c\
animal-mammal,587,U+1F9A5,U0001F9A5,sloth,\\\\U0001F9A5\\,\'\\U0001f9a5\
animal-mammal,588,U+1F9A6,U0001F9A6,otter,\\\\U0001F9A6\\,\'\\U0001f9a6\
animal-mammal,589,U+1F9A8,U0001F9A8,skunk,\\\\U0001F9A8\\,\'\\U0001f9a8\
animal-mammal,590,U+1F998,U0001F998,kangaroo,\\\\U0001F998\\,\'\\U0001f998\
animal-mammal,591,U+1F9A1,U0001F9A1,badger,\\\\U0001F9A1\\,\'\\U0001f9a1\
animal-mammal,592,U+1F43E,U0001F43E,paw_prints,\\\\U0001F43E\\,\'\\U0001f43e\
animal-bird,593,U+1F983,U0001F983,turkey,\\\\U0001F983\\,\'\\U0001f983\
animal-bird,594,U+1F414,U0001F414,chicken,\\\\U0001F414\\,\'\\U0001f414\
animal-bird,595,U+1F413,U0001F413,rooster,\\\\U0001F413\\,\'\\U0001f413\
animal-bird,596,U+1F423,U0001F423,hatching_chick,\\\\U0001F423\\,\'\\U0001f423\
animal-bird,597,U+1F424,U0001F424,baby_chick,\\\\U0001F424\\,\'\\U0001f424\
animal-bird,598,U+1F425,U0001F425,front-facing_baby_chick,\\\\U0001F425\\,\'\\U0001f425\
animal-bird,599,U+1F426,U0001F426,bird,\\\\U0001F426\\,\'\\U0001f426\
animal-bird,600,U+1F427,U0001F427,penguin,\\\\U0001F427\\,\'\\U0001f427\
animal-bird,601,U+1F54A,U0001F54A,dove,\\\\U0001F54A\\,\'\\U0001f54a\
animal-bird,602,U+1F985,U0001F985,eagle,\\\\U0001F985\\,\'\\U0001f985\
animal-bird,603,U+1F986,U0001F986,duck,\\\\U0001F986\\,\'\\U0001f986\
animal-bird,604,U+1F9A2,U0001F9A2,swan,\\\\U0001F9A2\\,\'\\U0001f9a2\
animal-bird,605,U+1F989,U0001F989,owl,\\\\U0001F989\\,\'\\U0001f989\
animal-bird,606,U+1F9A4,U0001F9A4,dodo,\\\\U0001F9A4\\,\'\\U0001f9a4\
animal-bird,607,U+1FAB6,U0001FAB6,feather,\\\\U0001FAB6\\,\'\\U0001fab6\
animal-bird,608,U+1F9A9,U0001F9A9,flamingo,\\\\U0001F9A9\\,\'\\U0001f9a9\
animal-bird,609,U+1F99A,U0001F99A,peacock,\\\\U0001F99A\\,\'\\U0001f99a\
animal-bird,610,U+1F99C,U0001F99C,parrot,\\\\U0001F99C\\,\'\\U0001f99c\
animal-amphibian,611,U+1F438,U0001F438,frog,\\\\U0001F438\\,\'\\U0001f438\
animal-reptile,612,U+1F40A,U0001F40A,crocodile,\\\\U0001F40A\\,\'\\U0001f40a\
animal-reptile,613,U+1F422,U0001F422,turtle,\\\\U0001F422\\,\'\\U0001f422\
animal-reptile,614,U+1F98E,U0001F98E,lizard,\\\\U0001F98E\\,\'\\U0001f98e\
animal-reptile,615,U+1F40D,U0001F40D,snake,\\\\U0001F40D\\,\'\\U0001f40d\
animal-reptile,616,U+1F432,U0001F432,dragon_face,\\\\U0001F432\\,\'\\U0001f432\
animal-reptile,617,U+1F409,U0001F409,dragon,\\\\U0001F409\\,\'\\U0001f409\
animal-reptile,618,U+1F995,U0001F995,sauropod,\\\\U0001F995\\,\'\\U0001f995\
animal-reptile,619,U+1F996,U0001F996,T-Rex,\\\\U0001F996\\,\'\\U0001f996\
animal-marine,620,U+1F433,U0001F433,spouting_whale,\\\\U0001F433\\,\'\\U0001f433\
animal-marine,621,U+1F40B,U0001F40B,whale,\\\\U0001F40B\\,\'\\U0001f40b\
animal-marine,622,U+1F42C,U0001F42C,dolphin,\\\\U0001F42C\\,\'\\U0001f42c\
animal-marine,623,U+1F9AD,U0001F9AD,seal,\\\\U0001F9AD\\,\'\\U0001f9ad\
animal-marine,624,U+1F41F,U0001F41F,fish,\\\\U0001F41F\\,\'\\U0001f41f\
animal-marine,625,U+1F420,U0001F420,tropical_fish,\\\\U0001F420\\,\'\\U0001f420\
animal-marine,626,U+1F421,U0001F421,blowfish,\\\\U0001F421\\,\'\\U0001f421\
animal-marine,627,U+1F988,U0001F988,shark,\\\\U0001F988\\,\'\\U0001f988\
animal-marine,628,U+1F419,U0001F419,octopus,\\\\U0001F419\\,\'\\U0001f419\
animal-marine,629,U+1F41A,U0001F41A,spiral_shell,\\\\U0001F41A\\,\'\\U0001f41a\
animal-marine,630,U+1FAB8,U0001FAB8,coral,\\\\U0001FAB8\\,\'\\U0001fab8\
animal-bug,631,U+1F40C,U0001F40C,snail,\\\\U0001F40C\\,\'\\U0001f40c\
animal-bug,632,U+1F98B,U0001F98B,butterfly,\\\\U0001F98B\\,\'\\U0001f98b\
animal-bug,633,U+1F41B,U0001F41B,bug,\\\\U0001F41B\\,\'\\U0001f41b\
animal-bug,634,U+1F41C,U0001F41C,ant,\\\\U0001F41C\\,\'\\U0001f41c\
animal-bug,635,U+1F41D,U0001F41D,honeybee,\\\\U0001F41D\\,\'\\U0001f41d\
animal-bug,636,U+1FAB2,U0001FAB2,beetle,\\\\U0001FAB2\\,\'\\U0001fab2\
animal-bug,637,U+1F41E,U0001F41E,lady_beetle,\\\\U0001F41E\\,\'\\U0001f41e\
animal-bug,638,U+1F997,U0001F997,cricket,\\\\U0001F997\\,\'\\U0001f997\
animal-bug,639,U+1FAB3,U0001FAB3,cockroach,\\\\U0001FAB3\\,\'\\U0001fab3\
animal-bug,640,U+1F577,U0001F577,spider,\\\\U0001F577\\,\'\\U0001f577\
animal-bug,641,U+1F578,U0001F578,spider_web,\\\\U0001F578\\,\'\\U0001f578\
animal-bug,642,U+1F982,U0001F982,scorpion,\\\\U0001F982\\,\'\\U0001f982\
animal-bug,643,U+1F99F,U0001F99F,mosquito,\\\\U0001F99F\\,\'\\U0001f99f\
animal-bug,644,U+1FAB0,U0001FAB0,fly,\\\\U0001FAB0\\,\'\\U0001fab0\
animal-bug,645,U+1FAB1,U0001FAB1,worm,\\\\U0001FAB1\\,\'\\U0001fab1\
animal-bug,646,U+1F9A0,U0001F9A0,microbe,\\\\U0001F9A0\\,\'\\U0001f9a0\
plant-flower,647,U+1F490,U0001F490,bouquet,\\\\U0001F490\\,\'\\U0001f490\
plant-flower,648,U+1F338,U0001F338,cherry_blossom,\\\\U0001F338\\,\'\\U0001f338\
plant-flower,649,U+1F4AE,U0001F4AE,white_flower,\\\\U0001F4AE\\,\'\\U0001f4ae\
plant-flower,650,U+1FAB7,U0001FAB7,lotus,\\\\U0001FAB7\\,\'\\U0001fab7\
plant-flower,651,U+1F3F5,U0001F3F5,rosette,\\\\U0001F3F5\\,\'\\U0001f3f5\
plant-flower,652,U+1F339,U0001F339,rose,\\\\U0001F339\\,\'\\U0001f339\
plant-flower,653,U+1F940,U0001F940,wilted_flower,\\\\U0001F940\\,\'\\U0001f940\
plant-flower,654,U+1F33A,U0001F33A,hibiscus,\\\\U0001F33A\\,\'\\U0001f33a\
plant-flower,655,U+1F33B,U0001F33B,sunflower,\\\\U0001F33B\\,\'\\U0001f33b\
plant-flower,656,U+1F33C,U0001F33C,blossom,\\\\U0001F33C\\,\'\\U0001f33c\
plant-flower,657,U+1F337,U0001F337,tulip,\\\\U0001F337\\,\'\\U0001f337\
plant-other,658,U+1F331,U0001F331,seedling,\\\\U0001F331\\,\'\\U0001f331\
plant-other,659,U+1FAB4,U0001FAB4,potted_plant,\\\\U0001FAB4\\,\'\\U0001fab4\
plant-other,660,U+1F332,U0001F332,evergreen_tree,\\\\U0001F332\\,\'\\U0001f332\
plant-other,661,U+1F333,U0001F333,deciduous_tree,\\\\U0001F333\\,\'\\U0001f333\
plant-other,662,U+1F334,U0001F334,palm_tree,\\\\U0001F334\\,\'\\U0001f334\
plant-other,663,U+1F335,U0001F335,cactus,\\\\U0001F335\\,\'\\U0001f335\
plant-other,664,U+1F33E,U0001F33E,sheaf_of_rice,\\\\U0001F33E\\,\'\\U0001f33e\
plant-other,665,U+1F33F,U0001F33F,herb,\\\\U0001F33F\\,\'\\U0001f33f\
plant-other,666,U+2618,U0002618,shamrock,\\\\U0002618\\,\'\\U0002618\
plant-other,667,U+1F340,U0001F340,four_leaf_clover,\\\\U0001F340\\,\'\\U0001f340\
plant-other,668,U+1F341,U0001F341,maple_leaf,\\\\U0001F341\\,\'\\U0001f341\
plant-other,669,U+1F342,U0001F342,fallen_leaf,\\\\U0001F342\\,\'\\U0001f342\
plant-other,670,U+1F343,U0001F343,leaf_fluttering_in_wind,\\\\U0001F343\\,\'\\U0001f343\
plant-other,671,U+1FAB9,U0001FAB9,empty_nest,\\\\U0001FAB9\\,\'\\U0001fab9\
plant-other,672,U+1FABA,U0001FABA,nest_with_eggs,\\\\U0001FABA\\,\'\\U0001faba\
food-fruit,673,U+1F347,U0001F347,grapes,\\\\U0001F347\\,\'\\U0001f347\
food-fruit,674,U+1F348,U0001F348,melon,\\\\U0001F348\\,\'\\U0001f348\
food-fruit,675,U+1F349,U0001F349,watermelon,\\\\U0001F349\\,\'\\U0001f349\
food-fruit,676,U+1F34A,U0001F34A,tangerine,\\\\U0001F34A\\,\'\\U0001f34a\
food-fruit,677,U+1F34B,U0001F34B,lemon,\\\\U0001F34B\\,\'\\U0001f34b\
food-fruit,678,U+1F34C,U0001F34C,banana,\\\\U0001F34C\\,\'\\U0001f34c\
food-fruit,679,U+1F34D,U0001F34D,pineapple,\\\\U0001F34D\\,\'\\U0001f34d\
food-fruit,680,U+1F96D,U0001F96D,mango,\\\\U0001F96D\\,\'\\U0001f96d\
food-fruit,681,U+1F34E,U0001F34E,red_apple,\\\\U0001F34E\\,\'\\U0001f34e\
food-fruit,682,U+1F34F,U0001F34F,green_apple,\\\\U0001F34F\\,\'\\U0001f34f\
food-fruit,683,U+1F350,U0001F350,pear,\\\\U0001F350\\,\'\\U0001f350\
food-fruit,684,U+1F351,U0001F351,peach,\\\\U0001F351\\,\'\\U0001f351\
food-fruit,685,U+1F352,U0001F352,cherries,\\\\U0001F352\\,\'\\U0001f352\
food-fruit,686,U+1F353,U0001F353,strawberry,\\\\U0001F353\\,\'\\U0001f353\
food-fruit,687,U+1FAD0,U0001FAD0,blueberries,\\\\U0001FAD0\\,\'\\U0001fad0\
food-fruit,688,U+1F95D,U0001F95D,kiwi_fruit,\\\\U0001F95D\\,\'\\U0001f95d\
food-fruit,689,U+1F345,U0001F345,tomato,\\\\U0001F345\\,\'\\U0001f345\
food-fruit,690,U+1FAD2,U0001FAD2,olive,\\\\U0001FAD2\\,\'\\U0001fad2\
food-fruit,691,U+1F965,U0001F965,coconut,\\\\U0001F965\\,\'\\U0001f965\
food-vegetable,692,U+1F951,U0001F951,avocado,\\\\U0001F951\\,\'\\U0001f951\
food-vegetable,693,U+1F346,U0001F346,eggplant,\\\\U0001F346\\,\'\\U0001f346\
food-vegetable,694,U+1F954,U0001F954,potato,\\\\U0001F954\\,\'\\U0001f954\
food-vegetable,695,U+1F955,U0001F955,carrot,\\\\U0001F955\\,\'\\U0001f955\
food-vegetable,696,U+1F33D,U0001F33D,ear_of_corn,\\\\U0001F33D\\,\'\\U0001f33d\
food-vegetable,697,U+1F336,U0001F336,hot_pepper,\\\\U0001F336\\,\'\\U0001f336\
food-vegetable,698,U+1FAD1,U0001FAD1,bell_pepper,\\\\U0001FAD1\\,\'\\U0001fad1\
food-vegetable,699,U+1F952,U0001F952,cucumber,\\\\U0001F952\\,\'\\U0001f952\
food-vegetable,700,U+1F96C,U0001F96C,leafy_green,\\\\U0001F96C\\,\'\\U0001f96c\
food-vegetable,701,U+1F966,U0001F966,broccoli,\\\\U0001F966\\,\'\\U0001f966\
food-vegetable,702,U+1F9C4,U0001F9C4,garlic,\\\\U0001F9C4\\,\'\\U0001f9c4\
food-vegetable,703,U+1F9C5,U0001F9C5,onion,\\\\U0001F9C5\\,\'\\U0001f9c5\
food-vegetable,704,U+1F344,U0001F344,mushroom,\\\\U0001F344\\,\'\\U0001f344\
food-vegetable,705,U+1F95C,U0001F95C,peanuts,\\\\U0001F95C\\,\'\\U0001f95c\
food-vegetable,706,U+1FAD8,U0001FAD8,beans,\\\\U0001FAD8\\,\'\\U0001fad8\
food-vegetable,707,U+1F330,U0001F330,chestnut,\\\\U0001F330\\,\'\\U0001f330\
food-prepared,708,U+1F35E,U0001F35E,bread,\\\\U0001F35E\\,\'\\U0001f35e\
food-prepared,709,U+1F950,U0001F950,croissant,\\\\U0001F950\\,\'\\U0001f950\
food-prepared,710,U+1F956,U0001F956,baguette_bread,\\\\U0001F956\\,\'\\U0001f956\
food-prepared,711,U+1FAD3,U0001FAD3,flatbread,\\\\U0001FAD3\\,\'\\U0001fad3\
food-prepared,712,U+1F968,U0001F968,pretzel,\\\\U0001F968\\,\'\\U0001f968\
food-prepared,713,U+1F96F,U0001F96F,bagel,\\\\U0001F96F\\,\'\\U0001f96f\
food-prepared,714,U+1F95E,U0001F95E,pancakes,\\\\U0001F95E\\,\'\\U0001f95e\
food-prepared,715,U+1F9C7,U0001F9C7,waffle,\\\\U0001F9C7\\,\'\\U0001f9c7\
food-prepared,716,U+1F9C0,U0001F9C0,cheese_wedge,\\\\U0001F9C0\\,\'\\U0001f9c0\
food-prepared,717,U+1F356,U0001F356,meat_on_bone,\\\\U0001F356\\,\'\\U0001f356\
food-prepared,718,U+1F357,U0001F357,poultry_leg,\\\\U0001F357\\,\'\\U0001f357\
food-prepared,719,U+1F969,U0001F969,cut_of_meat,\\\\U0001F969\\,\'\\U0001f969\
food-prepared,720,U+1F953,U0001F953,bacon,\\\\U0001F953\\,\'\\U0001f953\
food-prepared,721,U+1F354,U0001F354,hamburger,\\\\U0001F354\\,\'\\U0001f354\
food-prepared,722,U+1F35F,U0001F35F,french_fries,\\\\U0001F35F\\,\'\\U0001f35f\
food-prepared,723,U+1F355,U0001F355,pizza,\\\\U0001F355\\,\'\\U0001f355\
food-prepared,724,U+1F32D,U0001F32D,hot_dog,\\\\U0001F32D\\,\'\\U0001f32d\
food-prepared,725,U+1F96A,U0001F96A,sandwich,\\\\U0001F96A\\,\'\\U0001f96a\
food-prepared,726,U+1F32E,U0001F32E,taco,\\\\U0001F32E\\,\'\\U0001f32e\
food-prepared,727,U+1F32F,U0001F32F,burrito,\\\\U0001F32F\\,\'\\U0001f32f\
food-prepared,728,U+1FAD4,U0001FAD4,tamale,\\\\U0001FAD4\\,\'\\U0001fad4\
food-prepared,729,U+1F959,U0001F959,stuffed_flatbread,\\\\U0001F959\\,\'\\U0001f959\
food-prepared,730,U+1F9C6,U0001F9C6,falafel,\\\\U0001F9C6\\,\'\\U0001f9c6\
food-prepared,731,U+1F95A,U0001F95A,egg,\\\\U0001F95A\\,\'\\U0001f95a\
food-prepared,732,U+1F373,U0001F373,cooking,\\\\U0001F373\\,\'\\U0001f373\
food-prepared,733,U+1F958,U0001F958,shallow_pan_of_food,\\\\U0001F958\\,\'\\U0001f958\
food-prepared,734,U+1F372,U0001F372,pot_of_food,\\\\U0001F372\\,\'\\U0001f372\
food-prepared,735,U+1FAD5,U0001FAD5,fondue,\\\\U0001FAD5\\,\'\\U0001fad5\
food-prepared,736,U+1F963,U0001F963,bowl_with_spoon,\\\\U0001F963\\,\'\\U0001f963\
food-prepared,737,U+1F957,U0001F957,green_salad,\\\\U0001F957\\,\'\\U0001f957\
food-prepared,738,U+1F37F,U0001F37F,popcorn,\\\\U0001F37F\\,\'\\U0001f37f\
food-prepared,739,U+1F9C8,U0001F9C8,butter,\\\\U0001F9C8\\,\'\\U0001f9c8\
food-prepared,740,U+1F9C2,U0001F9C2,salt,\\\\U0001F9C2\\,\'\\U0001f9c2\
food-prepared,741,U+1F96B,U0001F96B,canned_food,\\\\U0001F96B\\,\'\\U0001f96b\
food-asian,742,U+1F371,U0001F371,bento_box,\\\\U0001F371\\,\'\\U0001f371\
food-asian,743,U+1F358,U0001F358,rice_cracker,\\\\U0001F358\\,\'\\U0001f358\
food-asian,744,U+1F359,U0001F359,rice_ball,\\\\U0001F359\\,\'\\U0001f359\
food-asian,745,U+1F35A,U0001F35A,cooked_rice,\\\\U0001F35A\\,\'\\U0001f35a\
food-asian,746,U+1F35B,U0001F35B,curry_rice,\\\\U0001F35B\\,\'\\U0001f35b\
food-asian,747,U+1F35C,U0001F35C,steaming_bowl,\\\\U0001F35C\\,\'\\U0001f35c\
food-asian,748,U+1F35D,U0001F35D,spaghetti,\\\\U0001F35D\\,\'\\U0001f35d\
food-asian,749,U+1F360,U0001F360,roasted_sweet_potato,\\\\U0001F360\\,\'\\U0001f360\
food-asian,750,U+1F362,U0001F362,oden,\\\\U0001F362\\,\'\\U0001f362\
food-asian,751,U+1F363,U0001F363,sushi,\\\\U0001F363\\,\'\\U0001f363\
food-asian,752,U+1F364,U0001F364,fried_shrimp,\\\\U0001F364\\,\'\\U0001f364\
food-asian,753,U+1F365,U0001F365,fish_cake_with_swirl,\\\\U0001F365\\,\'\\U0001f365\
food-asian,754,U+1F96E,U0001F96E,moon_cake,\\\\U0001F96E\\,\'\\U0001f96e\
food-asian,755,U+1F361,U0001F361,dango,\\\\U0001F361\\,\'\\U0001f361\
food-asian,756,U+1F95F,U0001F95F,dumpling,\\\\U0001F95F\\,\'\\U0001f95f\
food-asian,757,U+1F960,U0001F960,fortune_cookie,\\\\U0001F960\\,\'\\U0001f960\
food-asian,758,U+1F961,U0001F961,takeout_box,\\\\U0001F961\\,\'\\U0001f961\
food-marine,759,U+1F980,U0001F980,crab,\\\\U0001F980\\,\'\\U0001f980\
food-marine,760,U+1F99E,U0001F99E,lobster,\\\\U0001F99E\\,\'\\U0001f99e\
food-marine,761,U+1F990,U0001F990,shrimp,\\\\U0001F990\\,\'\\U0001f990\
food-marine,762,U+1F991,U0001F991,squid,\\\\U0001F991\\,\'\\U0001f991\
food-marine,763,U+1F9AA,U0001F9AA,oyster,\\\\U0001F9AA\\,\'\\U0001f9aa\
food-sweet,764,U+1F366,U0001F366,soft_ice_cream,\\\\U0001F366\\,\'\\U0001f366\
food-sweet,765,U+1F367,U0001F367,shaved_ice,\\\\U0001F367\\,\'\\U0001f367\
food-sweet,766,U+1F368,U0001F368,ice_cream,\\\\U0001F368\\,\'\\U0001f368\
food-sweet,767,U+1F369,U0001F369,doughnut,\\\\U0001F369\\,\'\\U0001f369\
food-sweet,768,U+1F36A,U0001F36A,cookie,\\\\U0001F36A\\,\'\\U0001f36a\
food-sweet,769,U+1F382,U0001F382,birthday_cake,\\\\U0001F382\\,\'\\U0001f382\
food-sweet,770,U+1F370,U0001F370,shortcake,\\\\U0001F370\\,\'\\U0001f370\
food-sweet,771,U+1F9C1,U0001F9C1,cupcake,\\\\U0001F9C1\\,\'\\U0001f9c1\
food-sweet,772,U+1F967,U0001F967,pie,\\\\U0001F967\\,\'\\U0001f967\
food-sweet,773,U+1F36B,U0001F36B,chocolate_bar,\\\\U0001F36B\\,\'\\U0001f36b\
food-sweet,774,U+1F36C,U0001F36C,candy,\\\\U0001F36C\\,\'\\U0001f36c\
food-sweet,775,U+1F36D,U0001F36D,lollipop,\\\\U0001F36D\\,\'\\U0001f36d\
food-sweet,776,U+1F36E,U0001F36E,custard,\\\\U0001F36E\\,\'\\U0001f36e\
food-sweet,777,U+1F36F,U0001F36F,honey_pot,\\\\U0001F36F\\,\'\\U0001f36f\
drink,778,U+1F37C,U0001F37C,baby_bottle,\\\\U0001F37C\\,\'\\U0001f37c\
drink,779,U+1F95B,U0001F95B,glass_of_milk,\\\\U0001F95B\\,\'\\U0001f95b\
drink,780,U+2615,U0002615,hot_beverage,\\\\U0002615\\,\'\\U0002615\
drink,781,U+1FAD6,U0001FAD6,teapot,\\\\U0001FAD6\\,\'\\U0001fad6\
drink,782,U+1F375,U0001F375,teacup_without_handle,\\\\U0001F375\\,\'\\U0001f375\
drink,783,U+1F376,U0001F376,sake,\\\\U0001F376\\,\'\\U0001f376\
drink,784,U+1F37E,U0001F37E,bottle_with_popping_cork,\\\\U0001F37E\\,\'\\U0001f37e\
drink,785,U+1F377,U0001F377,wine_glass,\\\\U0001F377\\,\'\\U0001f377\
drink,786,U+1F378,U0001F378,cocktail_glass,\\\\U0001F378\\,\'\\U0001f378\
drink,787,U+1F379,U0001F379,tropical_drink,\\\\U0001F379\\,\'\\U0001f379\
drink,788,U+1F37A,U0001F37A,beer_mug,\\\\U0001F37A\\,\'\\U0001f37a\
drink,789,U+1F37B,U0001F37B,clinking_beer_mugs,\\\\U0001F37B\\,\'\\U0001f37b\
drink,790,U+1F942,U0001F942,clinking_glasses,\\\\U0001F942\\,\'\\U0001f942\
drink,791,U+1F943,U0001F943,tumbler_glass,\\\\U0001F943\\,\'\\U0001f943\
drink,792,U+1FAD7,U0001FAD7,pouring_liquid,\\\\U0001FAD7\\,\'\\U0001fad7\
drink,793,U+1F964,U0001F964,cup_with_straw,\\\\U0001F964\\,\'\\U0001f964\
drink,794,U+1F9CB,U0001F9CB,bubble_tea,\\\\U0001F9CB\\,\'\\U0001f9cb\
drink,795,U+1F9C3,U0001F9C3,beverage_box,\\\\U0001F9C3\\,\'\\U0001f9c3\
drink,796,U+1F9C9,U0001F9C9,mate,\\\\U0001F9C9\\,\'\\U0001f9c9\
drink,797,U+1F9CA,U0001F9CA,ice,\\\\U0001F9CA\\,\'\\U0001f9ca\
dishware,798,U+1F962,U0001F962,chopsticks,\\\\U0001F962\\,\'\\U0001f962\
dishware,799,U+1F37D,U0001F37D,fork_and_knife_with_plate,\\\\U0001F37D\\,\'\\U0001f37d\
dishware,800,U+1F374,U0001F374,fork_and_knife,\\\\U0001F374\\,\'\\U0001f374\
dishware,801,U+1F944,U0001F944,spoon,\\\\U0001F944\\,\'\\U0001f944\
dishware,802,U+1F52A,U0001F52A,kitchen_knife,\\\\U0001F52A\\,\'\\U0001f52a\
dishware,803,U+1FAD9,U0001FAD9,jar,\\\\U0001FAD9\\,\'\\U0001fad9\
dishware,804,U+1F3FA,U0001F3FA,amphora,\\\\U0001F3FA\\,\'\\U0001f3fa\
place-map,805,U+1F30D,U0001F30D,globe_showing_Europe-Africa,\\\\U0001F30D\\,\'\\U0001f30d\
place-map,806,U+1F30E,U0001F30E,globe_showing_Americas,\\\\U0001F30E\\,\'\\U0001f30e\
place-map,807,U+1F30F,U0001F30F,globe_showing_Asia-Australia,\\\\U0001F30F\\,\'\\U0001f30f\
place-map,808,U+1F310,U0001F310,globe_with_meridians,\\\\U0001F310\\,\'\\U0001f310\
place-map,809,U+1F5FA,U0001F5FA,world_map,\\\\U0001F5FA\\,\'\\U0001f5fa\
place-map,810,U+1F5FE,U0001F5FE,map_of_Japan,\\\\U0001F5FE\\,\'\\U0001f5fe\
place-map,811,U+1F9ED,U0001F9ED,compass,\\\\U0001F9ED\\,\'\\U0001f9ed\
place-geographic,812,U+1F3D4,U0001F3D4,snow-capped_mountain,\\\\U0001F3D4\\,\'\\U0001f3d4\
place-geographic,813,U+26F0,U00026F0,mountain,\\\\U00026F0\\,\'\\U00026f0\
place-geographic,814,U+1F30B,U0001F30B,volcano,\\\\U0001F30B\\,\'\\U0001f30b\
place-geographic,815,U+1F5FB,U0001F5FB,mount_fuji,\\\\U0001F5FB\\,\'\\U0001f5fb\
place-geographic,816,U+1F3D5,U0001F3D5,camping,\\\\U0001F3D5\\,\'\\U0001f3d5\
place-geographic,817,U+1F3D6,U0001F3D6,beach_with_umbrella,\\\\U0001F3D6\\,\'\\U0001f3d6\
place-geographic,818,U+1F3DC,U0001F3DC,desert,\\\\U0001F3DC\\,\'\\U0001f3dc\
place-geographic,819,U+1F3DD,U0001F3DD,desert_island,\\\\U0001F3DD\\,\'\\U0001f3dd\
place-geographic,820,U+1F3DE,U0001F3DE,national_park,\\\\U0001F3DE\\,\'\\U0001f3de\
place-building,821,U+1F3DF,U0001F3DF,stadium,\\\\U0001F3DF\\,\'\\U0001f3df\
place-building,822,U+1F3DB,U0001F3DB,classical_building,\\\\U0001F3DB\\,\'\\U0001f3db\
place-building,823,U+1F3D7,U0001F3D7,building_construction,\\\\U0001F3D7\\,\'\\U0001f3d7\
place-building,824,U+1F9F1,U0001F9F1,brick,\\\\U0001F9F1\\,\'\\U0001f9f1\
place-building,825,U+1FAA8,U0001FAA8,rock,\\\\U0001FAA8\\,\'\\U0001faa8\
place-building,826,U+1FAB5,U0001FAB5,wood,\\\\U0001FAB5\\,\'\\U0001fab5\
place-building,827,U+1F6D6,U0001F6D6,hut,\\\\U0001F6D6\\,\'\\U0001f6d6\
place-building,828,U+1F3D8,U0001F3D8,houses,\\\\U0001F3D8\\,\'\\U0001f3d8\
place-building,829,U+1F3DA,U0001F3DA,derelict_house,\\\\U0001F3DA\\,\'\\U0001f3da\
place-building,830,U+1F3E0,U0001F3E0,house,\\\\U0001F3E0\\,\'\\U0001f3e0\
